date,entry_time,spot_at_entry,spot_at_close,vix,expiry,ce_strike,pe_strike,ce_entry_prem,pe_entry_prem,ce_exit_prem,pe_exit_prem,ce_stopped,pe_stopped,ce_exit_time,pe_exit_time,lots_per_leg,total_premium_collected,gross_pnl,total_costs,net_pnl,strike_dist,sl_mult,vix_filter,combo
2023-07-13,09:15,19471.2,19443.2,10.77,2023-07-13,19550,19350,13.65,7.4,34.75,0.05,True,False,10:08,15:25,17,21.05,-5843.75,113.63,-5957.38,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-07-20,09:15,19834.5,19970.0,11.83,2023-07-20,19950,19750,8.5,21.55,21.75,0.1,True,False,14:04,15:25,16,30.05,3280.0,115.29,3164.71,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-07-27,09:15,19835.2,19700.2,10.43,2023-07-27,19950,19750,12.4,11.3,0.1,31.6,False,True,15:25,11:15,16,23.7,-3200.0,113.44,-3313.44,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-08-03,09:15,19449.5,19394.5,11.52,2023-08-03,19550,19350,13.0,17.7,32.85,45.6,True,True,09:22,13:45,17,30.7,-20293.75,127.68,-20421.43,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-08-10,09:15,19606.0,19549.2,11.25,2023-08-10,19700,19500,13.1,19.4,0.05,50.2,False,True,15:25,10:33,17,32.5,-7543.75,123.43,-7667.18,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-08-17,09:15,19441.0,19346.2,12.3,2023-08-17,19550,19350,9.6,16.95,0.05,0.05,False,False,15:25,15:25,17,26.55,11241.25,110.38,11130.87,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-08-24,09:15,19517.0,19380.4,11.02,2023-08-24,19600,19400,8.8,6.2,0.05,15.55,False,True,15:25,13:28,17,15.0,-255.0,106.37,-361.37,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-08-31,09:15,19362.8,19279.5,11.9,2023-08-31,19450,19250,6.5,8.45,0.05,0.15,False,False,15:25,15:25,17,14.95,6268.75,103.43,6165.32,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-09-14,09:15,20124.5,20101.8,11.68,2023-09-14,20200,20000,15.1,10.25,0.05,0.05,False,False,15:25,15:25,16,25.35,10100.0,108.76,9991.24,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-09-21,09:15,19840.0,19748.8,11.1,2023-09-21,19950,19750,6.35,12.45,0.05,31.55,False,True,15:25,10:00,16,18.8,-5120.0,110.65,-5230.65,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-09-28,09:15,19744.3,19553.3,11.54,2023-09-28,19850,19650,6.95,14.3,0.1,37.9,False,True,15:25,09:43,16,21.25,-6700.0,113.18,-6813.18,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-10-05,09:15,19522.6,19546.6,11.41,2023-10-05,19600,19400,9.2,6.9,0.05,0.05,False,False,15:25,15:25,17,16.1,6800.0,104.1,6695.9,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-10-19,09:15,19558.7,19611.9,11.02,2023-10-19,19650,19450,7.75,5.75,19.5,0.05,True,False,11:27,15:25,17,13.5,-2571.25,106.21,-2677.46,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-10-26,09:15,19024.2,18848.5,11.7,2023-10-26,19100,18900,18.3,12.95,0.1,33.45,False,True,15:25,09:41,17,31.25,-977.5,119.52,-1097.02,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-11-02,09:15,19137.1,19144.8,11.26,2023-11-02,19250,19050,7.25,11.2,0.05,0.05,False,False,15:25,15:25,17,18.45,7798.75,105.51,7693.24,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-11-23,09:15,19847.7,19811.0,11.84,2023-11-23,19950,19750,5.0,6.2,0.05,0.05,False,False,15:25,15:25,16,11.2,4440.0,100.76,4339.24,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-11-30,09:15,20130.8,20127.2,12.22,2023-11-30,20250,20050,5.6,13.45,0.05,39.3,False,True,15:25,09:53,16,19.05,-8120.0,112.18,-8232.18,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-12-07,09:15,20873.8,20916.1,13.26,2023-12-07,20950,20750,16.9,9.2,0.05,0.05,False,False,15:25,15:25,15,26.1,9750.0,108.26,9641.74,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-12-14,09:15,21094.0,21195.2,11.86,2023-12-14,21200,21000,6.15,10.3,16.7,0.05,True,False,09:51,15:25,15,16.45,-112.5,105.92,-218.42,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-12-21,09:15,21021.2,21283.0,14.55,2023-12-21,21100,20900,30.65,37.35,77.15,0.1,True,False,10:45,15:25,15,68.0,-3468.75,143.35,-3612.1,100,2.5,off,09:15_d100_vixoff_sl2.5
2023-12-28,09:15,21713.0,21773.7,15.65,2023-12-28,21800,21600,25.75,17.45,0.15,0.15,False,False,15:25,15:25,15,43.2,16087.5,117.36,15970.14,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-01-04,09:15,21582.8,21669.6,14.04,2024-01-04,21700,21500,6.95,17.55,0.1,0.05,False,False,15:25,15:25,15,24.5,9131.25,107.42,9023.83,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-01-11,09:15,21703.2,21669.4,12.9,2024-01-11,21800,21600,8.6,10.15,0.05,26.9,False,True,15:25,14:17,15,18.75,-3075.0,108.84,-3183.84,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-01-18,09:15,21446.1,21477.2,15.22,2024-01-18,21550,21350,20.25,27.6,0.05,81.5,False,True,15:25,09:52,15,47.85,-12637.5,133.38,-12770.88,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-01-25,09:15,21436.0,21370.8,14.53,2024-01-25,21550,21350,30.0,37.9,0.1,99.9,False,True,15:25,10:22,15,67.9,-12037.5,147.09,-12184.59,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-02-01,09:15,21736.1,21690.3,16.05,2024-02-01,21850,21650,81.65,98.95,0.05,0.05,False,False,15:25,15:25,15,180.6,67687.5,190.22,67497.28,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-02-08,09:15,21980.0,21759.7,15.49,2024-02-08,22100,21900,21.15,25.65,0.05,65.2,False,True,15:25,10:16,15,46.8,-6918.75,130.1,-7048.85,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-02-15,09:15,21896.4,21927.0,15.17,2024-02-15,22000,21800,23.9,25.9,0.05,0.05,False,False,15:25,15:25,15,49.8,18637.5,120.84,18516.66,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-02-22,09:15,22050.3,22216.9,15.77,2024-02-22,22150,21950,23.85,28.55,65.8,80.35,True,True,14:51,09:59,15,52.4,-35156.25,146.56,-35302.81,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-02-29,09:15,21924.5,22042.0,16.4,2024-02-29,22000,21800,40.35,34.6,0.25,0.05,False,False,15:25,15:25,15,74.95,27993.75,134.21,27859.54,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-03-07,09:15,22498.2,22483.5,14.33,2024-03-07,22600,22400,19.05,27.15,0.05,0.05,False,False,15:25,15:25,14,46.2,16135.0,117.29,16017.71,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-03-14,09:15,21954.2,22153.0,14.57,2024-03-14,22050,21850,34.25,35.0,96.7,0.05,True,False,11:32,15:25,15,69.25,-10312.5,147.26,-10459.76,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-03-21,09:15,22005.3,22014.6,13.15,2024-03-21,22100,21900,20.6,21.55,0.05,0.05,False,False,15:25,15:25,15,42.15,15768.75,116.78,15651.97,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-03-28,09:15,22177.3,22343.1,12.76,2024-03-28,22300,22100,10.8,18.15,32.25,0.1,True,False,09:42,15:25,15,28.95,-1275.0,115.14,-1390.14,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-04-04,09:15,22562.5,22541.2,11.18,2024-04-04,22650,22450,16.85,17.9,0.05,51.95,False,True,15:25,09:30,14,34.75,-6037.5,119.69,-6157.19,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-04-10,09:15,22699.0,22735.0,11.29,2024-04-10,22800,22600,15.45,25.25,0.05,0.05,False,False,15:25,15:25,14,40.7,14210.0,114.57,14095.43,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-04-18,09:15,22250.0,22045.8,12.58,2024-04-18,22350,22150,14.55,20.7,0.05,53.75,False,True,15:25,10:20,14,35.25,-6492.5,120.22,-6612.72,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-04-25,09:15,22344.5,22559.2,10.53,2024-04-25,22450,22250,15.8,18.8,40.5,0.1,True,False,09:46,15:25,14,34.6,-2100.0,117.84,-2217.84,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-05-02,09:15,22648.8,22656.8,13.87,2024-05-02,22750,22550,31.9,27.5,0.1,0.05,False,False,15:25,15:25,14,59.4,20737.5,123.83,20613.67,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-05-09,09:15,22290.7,21968.2,17.41,2024-05-09,22400,22200,31.1,33.7,0.05,91.15,False,True,15:25,10:21,14,64.8,-9240.0,140.67,-9380.67,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-05-16,09:15,22292.8,22392.3,20.37,2024-05-16,22400,22200,17.75,29.5,5.1,83.6,False,True,15:25,10:21,14,47.25,-14507.5,131.59,-14639.09,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-05-23,09:15,22593.5,22951.0,21.72,2024-05-23,22700,22500,26.25,30.35,68.1,0.05,True,False,09:40,15:25,14,56.6,-4042.5,133.02,-4175.52,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-05-30,09:15,22653.9,22557.1,23.8,2024-05-30,22750,22550,34.05,36.35,0.05,93.7,False,True,15:25,14:53,14,70.4,-8172.5,143.84,-8316.34,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-06-06,09:15,22697.0,22849.0,17.3,2024-06-06,22800,22600,80.25,88.55,21.2,0.05,False,False,15:25,15:25,14,168.8,51642.5,181.28,51461.22,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-06-13,09:15,23438.1,23399.3,13.93,2024-06-13,23550,23350,19.7,33.2,0.05,0.05,False,False,15:25,15:25,14,52.9,18480.0,120.6,18359.4,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-06-20,09:15,23535.0,23579.2,13.71,2024-06-20,23650,23450,25.85,44.65,0.05,0.05,False,False,15:25,15:25,14,70.5,24640.0,129.32,24510.68,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-06-27,09:15,23834.2,24036.1,14.05,2024-06-27,23950,23750,27.75,45.5,72.0,0.1,True,False,10:04,15:25,13,73.25,373.75,138.49,235.26,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-07-04,09:15,24347.3,24304.7,13.21,2024-07-04,24450,24250,21.8,30.9,0.05,0.05,False,False,15:25,15:25,13,52.7,17095.0,118.64,16976.36,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-07-11,09:15,24378.1,24338.5,14.43,2024-07-11,24500,24300,13.35,28.75,0.05,79.5,False,True,15:25,10:17,13,42.1,-12171.25,125.24,-12296.49,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-07-18,09:15,24562.6,24779.3,13.96,2024-07-18,24650,24450,23.35,22.3,61.0,0.1,True,False,09:49,15:25,13,45.65,-5021.25,124.22,-5145.47,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-07-25,09:15,24251.2,24415.0,11.92,2024-07-25,24350,24150,32.8,44.8,53.25,0.05,False,False,15:25,15:25,13,77.6,7897.5,137.77,7759.73,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-08-01,09:15,25030.0,25006.0,13.08,2024-08-01,25150,24950,21.05,38.55,0.05,0.05,False,False,15:25,15:25,13,59.6,19337.5,121.81,19215.69,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-08-08,09:15,24234.5,24098.7,15.26,2024-08-08,24350,24150,34.4,44.9,0.1,119.6,False,True,15:25,10:09,13,79.3,-13130.0,148.15,-13278.15,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-08-14,09:15,24143.5,24144.5,14.84,2024-08-14,24250,24050,32.75,32.0,0.05,0.15,False,False,15:25,15:25,13,64.75,20978.75,124.19,20854.56,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-08-22,09:15,24828.5,24810.9,13.32,2024-08-22,24950,24750,11.0,25.3,0.05,0.05,False,False,15:25,15:25,13,36.3,11765.0,111.1,11653.9,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-08-29,09:15,25035.0,25156.8,13.96,2024-08-29,25150,24950,12.65,22.85,37.7,0.15,True,False,09:53,15:25,13,35.5,-763.75,116.19,-879.94,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-09-05,09:15,25244.5,25144.8,13.95,2024-09-05,25350,25150,12.7,19.0,0.05,49.1,False,True,15:25,10:33,13,31.7,-5671.25,116.08,-5787.33,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-09-12,09:15,25028.8,25315.0,11.85,2024-09-12,25150,24950,13.8,28.3,35.9,76.8,True,True,14:01,11:25,13,42.1,-22945.0,130.04,-23075.04,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-09-19,09:15,25533.9,25445.0,12.36,2024-09-19,25650,25450,25.45,35.6,0.05,34.25,False,False,15:25,15:25,13,61.05,8693.75,127.42,8566.33,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-09-26,09:15,26012.2,26184.7,12.62,2024-09-26,26100,25900,32.55,21.15,85.55,0.15,True,False,14:20,15:25,12,53.7,-9600.0,128.62,-9728.62,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-10-03,09:15,25545.3,25266.0,13.02,2024-10-03,25650,25450,42.2,54.5,0.1,142.75,False,True,15:25,13:26,13,96.7,-14998.75,159.49,-15158.24,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-10-10,09:15,25053.7,25007.5,13.68,2024-10-10,25150,24950,38.9,41.7,0.05,0.1,False,False,15:25,15:25,13,80.6,26146.25,131.47,26014.78,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-10-17,09:15,25001.2,24750.2,13.08,2024-10-17,25100,24900,23.8,23.8,0.1,60.95,False,True,15:25,09:35,13,47.6,-4371.25,125.11,-4496.36,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-10-24,09:15,24463.0,24414.6,14.72,2024-10-24,24550,24350,44.2,34.25,0.05,0.05,False,False,15:25,15:25,13,78.45,25463.75,130.48,25333.27,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-10-31,09:15,24302.1,24238.5,15.96,2024-10-31,24400,24200,32.5,34.9,0.1,0.15,False,False,15:25,15:25,13,67.4,21823.75,125.43,21698.32,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-11-07,09:15,24443.0,24194.6,15.05,2024-11-07,24550,24350,29.15,36.25,0.05,109.9,False,True,15:25,09:58,13,65.4,-14478.75,140.35,-14619.1,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-11-14,09:15,23599.8,23559.6,14.82,2024-11-14,23700,23500,46.4,56.7,0.1,0.05,False,False,15:25,15:25,14,103.1,36032.5,145.47,35887.03,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-11-21,09:15,23446.8,23346.8,15.66,2024-11-21,23550,23350,41.35,107.15,0.05,0.3,False,False,15:25,15:25,4,148.5,44445.0,157.46,44287.54,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-11-28,09:15,24300.7,23957.5,14.38,2024-11-28,24400,24200,34.5,30.3,0.05,76.5,False,True,15:25,10:33,4,64.8,-3525.0,132.11,-3657.11,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-12-05,09:15,24500.0,24701.5,14.47,2024-12-05,24600,24400,64.0,78.4,169.9,0.2,True,False,12:18,15:25,4,142.4,-8310.0,177.52,-8487.52,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-12-12,09:15,24626.2,24539.5,13.14,2024-12-12,24750,24550,16.35,22.15,0.1,0.7,False,False,15:25,15:25,4,38.5,11310.0,110.84,11199.16,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-12-19,09:15,23954.7,23962.0,14.93,2024-12-19,24050,23850,54.6,59.5,0.1,0.05,False,False,15:25,15:25,4,114.1,34185.0,142.84,34042.16,100,2.5,off,09:15_d100_vixoff_sl2.5
2024-12-26,09:15,23794.8,23760.3,13.27,2024-12-26,23900,23700,29.45,28.05,0.1,0.05,False,False,15:25,15:25,4,57.5,17205.0,118.82,17086.18,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-01-02,09:15,23787.6,24168.0,14.45,2025-01-02,23900,23700,64.09,70.34,161.75,0.05,True,False,12:25,15:25,4,134.43,-8211.0,173.03,-8384.03,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-01-09,09:15,23643.7,23557.2,14.57,2025-01-09,23750,23550,20.7,27.1,0.1,24.8,False,False,15:25,15:25,4,47.8,6870.0,118.01,6751.99,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-01-16,09:15,23334.0,23350.8,15.13,2025-01-16,23450,23250,14.85,19.85,0.1,0.05,False,False,15:25,15:25,4,34.7,10365.0,109.15,10255.85,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-01-23,09:15,23099.6,23216.3,16.85,2025-01-23,23200,23000,19.6,15.8,56.95,0.05,True,False,09:40,15:25,4,35.4,-6480.0,117.02,-6597.02,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-01-30,09:15,23145.7,23298.0,18.8,2025-01-30,23250,23050,87.55,114.3,0.4,0.1,False,False,15:25,15:25,4,201.85,60405.0,180.13,60224.87,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-02-06,09:15,23723.7,23628.0,14.23,2025-02-06,23800,23600,36.5,22.5,0.05,0.1,False,False,15:25,15:25,4,59.0,17655.0,119.46,17535.54,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-02-13,09:15,23097.3,23019.4,15.15,2025-02-13,23200,23000,43.65,42.95,0.1,0.1,False,False,15:25,15:25,4,86.6,25920.0,131.18,25788.82,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-02-20,09:15,22860.6,22906.2,15.68,2025-02-20,22950,22750,48.05,34.0,0.1,0.05,False,False,15:25,15:25,4,82.05,24570.0,129.23,24440.77,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-02-27,09:15,22584.6,22510.8,13.79,2025-02-27,22700,22500,6.75,17.95,0.05,0.1,False,False,15:25,15:25,4,24.7,7365.0,104.9,7260.1,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-03-06,09:15,22452.0,22529.2,13.55,2025-03-06,22550,22350,16.35,26.55,0.1,70.45,False,True,15:25,09:30,4,42.9,-8295.0,122.01,-8417.01,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-03-13,09:15,22503.7,22383.3,13.68,2025-03-13,22600,22400,18.55,25.1,0.05,1.35,False,False,15:25,15:25,4,43.65,12675.0,113.11,12561.89,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-03-20,09:15,23007.8,23165.7,13.27,2025-03-20,23100,22900,25.1,31.1,72.4,0.05,True,False,13:19,15:25,4,56.2,-4875.0,127.91,-5002.91,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-03-27,09:15,23452.7,23601.0,13.61,2025-03-27,23550,23350,28.15,32.7,73.4,0.2,True,False,09:28,15:25,4,60.85,-3825.0,130.03,-3955.03,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-04-03,09:15,23192.2,23241.6,14.08,2025-04-03,23300,23100,16.35,40.2,0.1,0.1,False,False,15:25,15:25,4,56.55,16905.0,118.42,16786.58,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-04-09,09:15,22409.7,22420.4,20.87,2025-04-09,22500,22300,99.1,113.2,0.05,0.1,False,False,15:25,15:25,4,212.3,63645.0,184.51,63460.49,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-04-17,09:15,23377.5,23837.8,15.73,2025-04-17,23500,23300,15.05,20.3,38.75,52.15,True,True,10:45,09:23,4,35.35,-16665.0,121.52,-16786.52,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-04-24,09:15,24279.2,24245.0,16.32,2025-04-24,24400,24200,14.75,20.14,37.95,0.1,True,False,09:35,15:25,4,34.89,-948.0,114.28,-1062.28,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-04-30,09:15,24279.8,24246.2,17.84,2025-04-30,24400,24200,11.35,25.2,29.25,0.2,True,False,09:53,15:25,4,36.55,2130.0,113.84,2016.16,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-05-08,09:15,24437.2,24154.1,18.74,2025-05-08,24550,24350,10.1,14.85,0.05,47.8,False,True,15:25,14:52,4,24.95,-6870.0,111.37,-6981.37,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-05-15,09:15,24640.6,25035.3,17.29,2025-05-15,24750,24550,33.0,44.1,97.25,115.6,True,True,10:39,09:45,4,77.1,-40725.0,155.5,-40880.5,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-05-22,09:15,24704.7,24637.0,17.78,2025-05-22,24800,24600,59.75,61.3,0.1,0.05,False,False,15:25,15:25,4,121.05,36270.0,145.79,36124.21,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-05-29,09:15,24884.5,24880.8,17.19,2025-05-29,25000,24800,57.45,47.15,0.05,119.6,False,True,15:25,12:38,4,104.6,-4515.0,154.75,-4669.75,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-06-05,09:15,24661.6,24761.1,15.82,2025-06-05,24750,24550,26.0,20.05,65.25,0.1,True,False,09:35,15:25,4,46.05,-5790.0,122.66,-5912.66,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-06-12,09:15,25129.4,24856.0,13.91,2025-06-12,25250,25050,19.75,35.25,0.1,91.55,False,True,15:25,13:27,4,55.0,-10995.0,129.96,-11124.96,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-06-19,09:15,24783.9,24744.7,14.21,2025-06-19,24900,24700,20.7,28.15,0.1,0.1,False,False,15:25,15:25,4,48.85,14595.0,115.16,14479.84,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-06-26,09:15,25282.3,25530.4,12.8,2025-06-26,25400,25200,19.2,23.25,49.4,0.15,True,False,09:29,15:25,4,42.45,-2130.0,119.03,-2249.03,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-07-03,09:15,25484.0,25397.4,12.4,2025-07-03,25600,25400,17.55,28.4,44.95,0.2,True,False,13:40,15:25,4,45.95,240.0,119.92,120.08,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-07-10,09:15,25483.0,25348.2,11.87,2025-07-10,25600,25400,16.1,20.7,0.05,52.5,False,True,15:25,11:08,4,36.8,-4725.0,117.03,-4842.03,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-07-17,09:15,25220.0,25109.5,11.27,2025-07-17,25300,25100,18.8,10.25,0.05,0.05,False,False,15:25,15:25,4,29.05,8685.0,106.74,8578.26,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-07-24,09:15,25219.5,25051.9,10.47,2025-07-24,25300,25100,15.85,9.35,0.05,25.65,False,True,15:25,11:23,4,25.2,-150.0,108.52,-258.52,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-07-31,09:15,24699.1,24765.6,11.9,2025-07-31,24800,24600,21.55,38.5,56.25,0.1,True,False,11:33,15:25,4,60.05,1110.0,127.4,982.6,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-08-07,09:15,24501.7,24626.7,11.83,2025-08-07,24600,24400,23.65,23.35,0.3,62.35,False,True,15:25,13:33,4,47.0,-4695.0,122.7,-4817.7,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-08-14,09:15,24645.0,24616.0,12.28,2025-08-14,24750,24550,18.1,22.25,0.1,0.05,False,False,15:25,15:25,4,40.35,12060.0,111.54,11948.46,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-08-21,09:15,25095.4,25077.0,11.87,2025-08-21,25200,25000,13.05,18.7,0.05,0.1,False,False,15:25,15:25,4,31.75,9480.0,107.89,9372.11,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-08-28,09:15,24615.5,24533.1,12.19,2025-08-28,24700,24500,24.45,22.0,0.15,0.15,False,False,15:25,15:25,4,46.45,13845.0,114.16,13730.84,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-09-02,09:15,24675.8,24575.0,11.22,2025-09-02,24800,24600,9.35,18.4,23.4,55.45,True,True,10:04,14:03,4,27.75,-15330.0,116.69,-15446.69,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-09-09,09:15,24867.5,24878.8,10.84,2025-09-09,24950,24750,19.5,14.75,0.05,0.1,False,False,15:25,15:25,4,34.25,10230.0,108.95,10121.05,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-09-16,09:15,25094.8,25254.5,10.39,2025-09-16,25200,25000,9.25,13.5,25.5,0.05,True,False,09:53,15:25,4,22.75,-840.0,107.47,-947.47,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-09-23,09:15,25237.5,25185.8,10.3,2025-09-23,25350,25150,13.45,13.75,0.05,34.6,False,True,15:25,09:37,4,27.2,-2235.0,110.56,-2345.56,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-09-30,09:15,24710.3,24633.6,11.26,2025-09-30,24800,24600,21.2,15.65,0.05,48.65,False,True,15:25,10:36,4,36.85,-3555.0,116.53,-3671.53,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-10-07,09:15,25122.5,25112.8,10.3,2025-10-07,25200,25000,16.55,11.15,48.95,0.05,True,False,09:55,15:25,4,27.7,-6390.0,112.69,-6502.69,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-10-14,09:15,25291.7,25123.3,10.89,2025-10-14,25400,25200,16.3,19.0,0.05,62.8,False,True,15:25,10:02,4,35.3,-8265.0,117.76,-8382.76,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-10-20,09:15,25905.1,25850.7,11.33,2025-10-20,26000,25800,33.6,18.0,0.05,45.55,False,True,15:25,09:43,3,51.6,1350.0,115.38,1234.62,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-10-28,09:15,25986.8,25965.4,12.21,2025-10-28,26100,25900,38.8,29.3,0.1,74.45,False,True,15:25,10:32,3,68.1,-1451.25,123.53,-1574.78,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-11-04,09:15,25768.7,25586.2,12.87,2025-11-04,25850,25650,36.75,23.1,0.1,51.7,False,False,15:25,15:25,3,59.85,1811.25,118.63,1692.62,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-11-11,09:15,25612.8,25705.5,12.41,2025-11-11,25700,25500,25.0,15.85,0.1,43.2,False,True,15:25,09:20,4,40.85,-735.0,117.51,-852.51,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-11-18,09:15,25945.5,25894.7,11.83,2025-11-18,26050,25850,21.85,25.25,0.05,0.1,False,False,15:25,15:25,3,47.1,10563.75,109.41,10454.34,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-11-25,09:15,25935.6,25860.3,12.52,2025-11-25,26050,25850,24.8,24.1,0.1,0.05,False,False,15:25,15:25,3,48.9,10968.75,109.98,10858.77,100,2.5,off,09:15_d100_vixoff_sl2.5
2025-12-02,09:15,26110.2,26057.0,11.37,2025-12-02,26200,26000,21.2,16.1,0.05,0.05,False,False,15:25,15:25,3,37.3,8370.0,106.28,8263.72,100,2.5,off,09:15_d100_vixoff_sl2.5
